,Package,Item,Title,Rows,Cols,csv,doc
583,MASS,UScrime,The Effect of Punishment Regimes on Crime Rates,47,16.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/UScrime.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/UScrime.html
584,MASS,VA,Veteran's Administration Lung Cancer Trial,137,8.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/VA.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/VA.html
585,MASS,abbey,Determinations of Nickel Content,31,1.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/abbey.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/abbey.html
586,MASS,accdeaths,Accidental Deaths in the US 1973-1978,72,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/accdeaths.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/accdeaths.html
587,MASS,anorexia,Anorexia Data on Weight Change,72,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/anorexia.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/anorexia.html
588,MASS,bacteria,Presence of Bacteria after Drug Treatments,220,6.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/bacteria.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/bacteria.html
589,MASS,beav1,Body Temperature Series of Beaver 1,114,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/beav1.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/beav1.html
590,MASS,beav2,Body Temperature Series of Beaver 2,100,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/beav2.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/beav2.html
591,MASS,biopsy,Biopsy Data on Breast Cancer Patients,699,11.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/biopsy.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/biopsy.html
592,MASS,birthwt,Risk Factors Associated with Low Infant Birth Weight,189,10.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/birthwt.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/birthwt.html
593,MASS,cabbages,Data from a cabbage field trial,60,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/cabbages.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/cabbages.html
594,MASS,caith,Colours of Eyes and Hair of People in Caithness,4,5.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/caith.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/caith.html
595,MASS,cats,Anatomical Data from Domestic Cats,144,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/cats.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/cats.html
596,MASS,cement,Heat Evolved by Setting Cements,312,30.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/cement.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/cement.html
597,MASS,chem,Copper in Wholemeal Flour,24,1.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/chem.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/chem.html
598,MASS,coop,Co-operative Trial in Analytical Chemistry,252,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/coop.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/coop.html
599,MASS,cpus,Performance of Computer CPUs,209,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/cpus.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/cpus.html
600,MASS,crabs,Morphological Measurements on Leptograpsus Crabs,200,8.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/crabs.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/crabs.html
601,MASS,deaths,Monthly Deaths from Lung Diseases in the UK,72,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/deaths.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/deaths.html
602,MASS,drivers,Deaths of Car Drivers in Great Britain 1969-84,192,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/drivers.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/drivers.html
603,MASS,eagles,Foraging Ecology of Bald Eagles,8,5.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/eagles.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/eagles.html
604,MASS,epil,Seizure Counts for Epileptics,236,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/epil.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/epil.html
605,MASS,farms,Ecological Factors in Farm Management,20,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/farms.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/farms.html
606,MASS,fgl,Measurements of Forensic Glass Fragments,214,10.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/fgl.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/fgl.html
607,MASS,forbes,Forbes' Data on Boiling Points in the Alps,17,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/forbes.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/forbes.html
608,MASS,galaxies,Velocities for 82 Galaxies,82,1.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/galaxies.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/galaxies.html
609,MASS,gehan,Remission Times of Leukaemia Patients,42,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/gehan.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/gehan.html
610,MASS,genotype,Rat Genotype Data,61,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/genotype.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/genotype.html
611,MASS,geyser,Old Faithful Geyser Data,299,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/geyser.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/geyser.html
612,MASS,gilgais,Line Transect of Soil in Gilgai Territory,365,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/gilgais.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/gilgais.html
613,MASS,hills,Record Times in Scottish Hill Races,35,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/hills.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/hills.html
614,MASS,housing,Frequency Table from a Copenhagen Housing Conditions Survey,1448,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/housing.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/housing.html
615,MASS,immer,Yields from a Barley Field Trial,30,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/immer.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/immer.html
616,MASS,leuk,Survival Times and White Blood Counts for Leukaemia Patients,33,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/leuk.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/leuk.html
617,MASS,mammals,Brain and Body Weights for 62 Species of Land Mammals,62,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/mammals.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/mammals.html
618,MASS,mcycle,Data from a Simulated Motorcycle Accident,133,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/mcycle.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/mcycle.html
619,MASS,menarche,Age of Menarche in Warsaw,25,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/menarche.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/menarche.html
620,MASS,michelson,Michelson's Speed of Light Data,100,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/michelson.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/michelson.html
621,MASS,minn38,Minnesota High School Graduates of 1938,168,5.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/minn38.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/minn38.html
622,MASS,motors,Accelerated Life Testing of Motorettes,40,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/motors.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/motors.html
623,MASS,muscle,Effect of Calcium Chloride on Muscle Contraction in Rat Hearts,60,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/muscle.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/muscle.html
624,MASS,newcomb,Newcomb's Measurements of the Passage Time of Light,66,1.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/newcomb.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/newcomb.html
625,MASS,nlschools,Eighth-Grade Pupils in the Netherlands,2287,6.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/nlschools.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/nlschools.html
626,MASS,npk,"Classical N, P, K Factorial Experiment",24,5.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/npk.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/npk.html
627,MASS,npr1,US Naval Petroleum Reserve No. 1 data,104,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/npr1.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/npr1.html
628,MASS,oats,Data from an Oats Field Trial,72,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/oats.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/oats.html
629,MASS,painters,The Painter's Data of de Piles,54,5.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/painters.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/painters.html
630,MASS,petrol,N. L. Prater's Petrol Refinery Data,32,6.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/petrol.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/petrol.html
631,MASS,quine,Absenteeism from School in Rural New South Wales,146,5.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/quine.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/quine.html
632,MASS,road,Road Accident Deaths in US States,26,6.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/road.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/road.html
633,MASS,rotifer,Numbers of Rotifers by Fluid Density,20,5.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/rotifer.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/rotifer.html
634,MASS,ships,Ships Damage Data,40,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/ships.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/ships.html
635,MASS,shrimp,Percentage of Shrimp in Shrimp Cocktail,18,1.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/shrimp.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/shrimp.html
636,MASS,shuttle,Space Shuttle Autolander Problem,256,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/shuttle.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/shuttle.html
637,MASS,snails,Snail Mortality Data,96,6.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/snails.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/snails.html
638,MASS,steam,The Saturated Steam Pressure Data,14,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/steam.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/steam.html
639,MASS,stormer,The Stormer Viscometer Data,23,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/stormer.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/stormer.html
640,MASS,survey,Student Survey Data,237,12.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/survey.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/survey.html
641,MASS,synth.te,Synthetic Classification Problem,1000,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/synth.te.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/synth.te.html
642,MASS,synth.tr,Synthetic Classification Problem,250,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/synth.tr.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/synth.tr.html
643,MASS,topo,Spatial Topographic Data,52,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/topo.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/topo.html
644,MASS,waders,Counts of Waders at 15 Sites in South Africa,15,19.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/waders.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/waders.html
645,MASS,whiteside,House Insulation: Whiteside's Data,56,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/whiteside.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/whiteside.html
646,MASS,wtloss,Weight Loss Data from an Obese Patient,52,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/wtloss.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/wtloss.html
647,plm,Cigar,Cigarette Consumption,1380,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/plm/Cigar.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/plm/Cigar.html
648,plm,Crime,Crime in North Carolina,630,24.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/plm/Crime.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/plm/Crime.html
649,plm,EmplUK,Employment and Wages in the United Kingdom,1031,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/plm/EmplUK.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/plm/EmplUK.html
650,plm,Gasoline,Gasoline Consumption,342,6.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/plm/Gasoline.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/plm/Gasoline.html
651,plm,Grunfeld,Grunfeld's Investment Data,200,5.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/plm/Grunfeld.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/plm/Grunfeld.html
652,plm,Hedonic,Hedonic Prices of Census Tracts in the Boston Area,506,15.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/plm/Hedonic.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/plm/Hedonic.html
653,plm,LaborSupply,Wages and Hours Worked,5320,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/plm/LaborSupply.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/plm/LaborSupply.html
654,plm,Males,Wages and Education of Young Males,4360,12.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/plm/Males.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/plm/Males.html
655,plm,Parity,Purchasing Power Parity and other parity relationships,1768,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/plm/Parity.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/plm/Parity.html
656,plm,Produc,US States Production,816,11.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/plm/Produc.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/plm/Produc.html
657,plm,RiceFarms,Production of Rice in India,1026,20.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/plm/RiceFarms.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/plm/RiceFarms.html
658,plm,Snmesp,Employment and Wages in Spain,5904,8.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/plm/Snmesp.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/plm/Snmesp.html
659,plm,SumHes,"The Penn World Table, v. 5",3250,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/plm/SumHes.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/plm/SumHes.html
660,plm,Wages,Panel Data of Individual Wages,4165,12.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/plm/Wages.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/plm/Wages.html
661,plyr,baseball,Yearly batting records for all major league baseball players,21699,22.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/plyr/baseball.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/plyr/baseball.html
662,pscl,AustralianElectionPolling,"Political opinion polls in Australia, 2004-07",239,14.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/pscl/AustralianElectionPolling.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/pscl/AustralianElectionPolling.html
663,pscl,AustralianElections,"elections to Australian House of Representatives, 1949-2007",24,19.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/pscl/AustralianElections.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/pscl/AustralianElections.html
664,pscl,EfronMorris,"Batting Averages for 18 major league baseball players, 1970",18,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/pscl/EfronMorris.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/pscl/EfronMorris.html
665,pscl,RockTheVote,"Voter turnout experiment, using Rock The Vote ads",85,6.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/pscl/RockTheVote.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/pscl/RockTheVote.html
666,pscl,UKHouseOfCommons,1992 United Kingdom electoral returns,521,12.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/pscl/UKHouseOfCommons.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/pscl/UKHouseOfCommons.html
667,pscl,absentee,Absentee and Machine Ballots in Pennsylvania State Senate Races,22,8.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/pscl/absentee.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/pscl/absentee.html
668,pscl,admit,Applications to a Political Science PhD Program,106,6.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/pscl/admit.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/pscl/admit.html
669,pscl,bioChemists,article production by graduate students in biochemistry Ph.D. programs,915,6.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/pscl/bioChemists.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/pscl/bioChemists.html
670,pscl,ca2006,California Congressional Districts in 2006,53,13.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/pscl/ca2006.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/pscl/ca2006.html
671,pscl,iraqVote,"U.S. Senate vote on the use of force against Iraq, 2002.",100,6.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/pscl/iraqVote.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/pscl/iraqVote.html
672,pscl,politicalInformation,Interviewer ratings of respondent levels of political information,1807,8.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/pscl/politicalInformation.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/pscl/politicalInformation.html
673,pscl,presidentialElections,"elections for U.S. President, 1932-2012, by state",1047,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/pscl/presidentialElections.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/pscl/presidentialElections.html
674,pscl,prussian,Prussian army horse kick data,280,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/pscl/prussian.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/pscl/prussian.html
675,pscl,unionDensity,cross national rates of trade union density,20,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/pscl/unionDensity.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/pscl/unionDensity.html
676,pscl,vote92,Reports of voting in the 1992 U.S. Presidential election.,909,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/pscl/vote92.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/pscl/vote92.html
677,reshape2,french_fries,Sensory data from a french fries experiment.,696,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/reshape2/french_fries.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/reshape2/french_fries.html
678,reshape2,tips,Tipping data,244,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/reshape2/tips.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/reshape2/tips.html
679,rpart,car.test.frame,Automobile Data from 'Consumer Reports' 1990,60,8.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/rpart/car.test.frame.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/rpart/car.test.frame.html
680,rpart,car90,Automobile Data from 'Consumer Reports' 1990,111,34.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/rpart/car90.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/rpart/car90.html
681,rpart,cu.summary,Automobile Data from 'Consumer Reports' 1990,117,5.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/rpart/cu.summary.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/rpart/cu.summary.html
682,rpart,kyphosis,Data on Children who have had Corrective Spinal Surgery,81,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/rpart/kyphosis.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/rpart/kyphosis.html
683,rpart,solder,Soldering of Components on Printed-Circuit Boards,720,6.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/rpart/solder.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/rpart/solder.html
684,rpart,stagec,Stage C Prostate Cancer,146,8.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/rpart/stagec.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/rpart/stagec.html
685,sandwich,PublicSchools,US Expenditures for Public Schools,51,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/sandwich/PublicSchools.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/sandwich/PublicSchools.html
686,sem,Bollen,Bollen's Data on Industrialization and Political Democracy,75,11.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/sem/Bollen.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/sem/Bollen.html
687,sem,CNES,Variables from the 1997 Canadian National Election Study,1529,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/sem/CNES.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/sem/CNES.html
688,sem,Klein,Klein's Data on the U. S. Economy,22,10.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/sem/Klein.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/sem/Klein.html
689,sem,Kmenta,Partly Artificial Data on the U. S. Economy,20,5.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/sem/Kmenta.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/sem/Kmenta.html
690,sem,Tests,Six Mental Tests,32,6.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/sem/Tests.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/sem/Tests.html
691,survival,bladder,Bladder Cancer Recurrences,340,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/survival/bladder.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/survival/bladder.html
692,survival,cancer,NCCTG Lung Cancer Data,228,10.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/survival/cancer.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/survival/cancer.html
693,survival,cgd,Chronic Granulotomous Disease data,203,16.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/survival/cgd.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/survival/cgd.html
694,survival,colon,Chemotherapy for Stage B/C colon cancer,1858,16.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/survival/colon.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/survival/colon.html
695,survival,flchain,Assay of serum free light chain for 7874 subjects.,7874,11.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/survival/flchain.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/survival/flchain.html
696,survival,genfan,Generator fans,70,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/survival/genfan.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/survival/genfan.html
697,survival,heart,Stanford Heart Transplant data,172,8.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/survival/heart.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/survival/heart.html
698,survival,kidney,Kidney catheter data,76,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/survival/kidney.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/survival/kidney.html
699,survival,leukemia,Acute Myelogenous Leukemia survival data,23,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/survival/leukemia.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/survival/leukemia.html
700,survival,logan,Data from the 1972-78 GSS data used by Logan,838,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/survival/logan.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/survival/logan.html
701,survival,lung,NCCTG Lung Cancer Data,228,10.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/survival/lung.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/survival/lung.html
702,survival,mgus,Monoclonal gammapothy data,241,12.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/survival/mgus.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/survival/mgus.html
703,survival,mgus2,Monoclonal gammapothy data,1384,10.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/survival/mgus2.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/survival/mgus2.html
704,survival,myeloid,Acute myeloid leukemia,646,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/survival/myeloid.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/survival/myeloid.html
